library,profile,term,overlap_size,mean_r,median_r,auc,p_value,fdr,rank_positive
Reactome_2022,C-604 2 uM endpoint,Eukaryotic Translation Elongation R-HSA-156842,67,0.01763153826883858,0.020669643004593154,0.6353020171635695,6.436559871596763e-05,0.002811972093903836,32
Reactome_2022,C-604 2 uM endpoint,Eukaryotic Translation Termination R-HSA-72764,67,0.017277946986065867,0.020669643004593154,0.6338737517918634,7.579345906455628e-05,0.0032108865385530204,33
Reactome_2022,C-604 2 uM endpoint,Peptide Chain Elongation R-HSA-156902,63,0.018021216526611223,0.020669643004593154,0.636404968396568,9.07293242011388e-05,0.0037305763303880014,34
Reactome_2022,C-604 2 uM endpoint,Diseases Of DNA Repair R-HSA-9675135,49,0.024788109643163768,0.018562359992732633,0.6532634504023106,0.00010321170860662,0.004122570532344422,35
Reactome_2022,C-604 2 uM endpoint,PRC2 Methylates Histones And DNA R-HSA-212300,31,0.02515753818565977,0.03444970154235707,0.6872466631855355,0.00015422092551714884,0.005988912607582613,36
Reactome_2022,C-604 2 uM endpoint,tRNA Modification In Nucleus And Cytosol R-HSA-6782315,42,0.022477742140382416,0.03136417707895619,0.6581461227502129,0.00019562477889754277,0.007391444348615265,37
Reactome_2022,C-604 2 uM endpoint,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,70,0.01621015705094396,0.018662173564802077,0.6212880903747551,0.00022575261896150736,0.008305320034425981,38
Reactome_2022,C-604 2 uM endpoint,Viral mRNA Translation R-HSA-192823,68,0.016198881430925995,0.017694590086657577,0.6226045124240979,0.0002368146054328531,0.008488892779362272,39
Reactome_2022,C-604 2 uM endpoint,Cleavage Of Damaged Pyrimidine R-HSA-110329,30,0.024177903154183427,0.02391612741094892,0.6838602620087336,0.00024575532858961315,0.00858914873420698,40
Reactome_2022,C-604 2 uM endpoint,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,38,0.027578649437204783,0.020514613995721236,0.6626008283947475,0.00026193002457792775,0.008931174984388853,41
Reactome_2022,C-604 2 uM endpoint,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,85,0.014269945673752277,0.019267914401517178,0.6085156679494228,0.00027308257599511555,0.008990521978033674,42
Reactome_2022,C-604 2 uM endpoint,Formation Of ATP By Chemiosmotic Coupling R-HSA-163210,15,0.032063882295865015,0.03163260097260568,0.7575412061275936,0.0002765325071927382,0.008990521978033674,43
Reactome_2022,C-604 2 uM endpoint,Packaging Of Telomere Ends R-HSA-171306,21,0.030126589179006062,0.03933717976579579,0.7155715172474949,0.00031324234924958935,0.00995256373297559,44
Reactome_2022,C-604 2 uM endpoint,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,48,0.0222182089626134,0.019178035701994913,0.6387796040488819,0.00044058883784774415,0.013687626562469917,45
Reactome_2022,C-604 2 uM endpoint,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,35,0.025998312087162533,0.022466867998709835,0.66051085780847,0.0005080444685322541,0.01544013406539329,46
Reactome_2022,C-604 2 uM endpoint,Selenocysteine Synthesis R-HSA-2408557,68,0.014350253072737273,0.017694590086657577,0.6143372269839253,0.0005579323129745785,0.016287522236208,47
Reactome_2022,C-604 2 uM endpoint,Cellular Response To Starvation R-HSA-9711097,129,0.009690532293920357,0.012323684678412224,0.5831444831224203,0.0005592282312861116,0.016287522236208,48
Reactome_2022,C-604 2 uM endpoint,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,86,0.012817476116577327,0.018662173564802077,0.601341227006033,0.0005825065182900591,0.016619267603459238,49
Reactome_2022,C-604 2 uM endpoint,Cleavage Of Damaged Purine R-HSA-110331,25,0.025101350741817692,0.03444970154235707,0.6860442374854482,0.000641120741044212,0.017925735919596168,50
Reactome_2022,C-604 2 uM endpoint,Mitochondrial tRNA Aminoacylation R-HSA-379726,21,0.028898973141450512,0.03774224979022063,0.7019486565575951,0.000678219557627194,0.018585273318427117,51
Reactome_2022,C-604 2 uM endpoint,Impaired BRCA2 Binding To RAD51 R-HSA-9709570,33,0.025277011205451116,0.018562359992732633,0.660878526706619,0.0006912977199987197,0.018585273318427117,52
Reactome_2022,C-604 2 uM endpoint,Chromosome Maintenance R-HSA-73886,98,0.012859841684298063,0.013326426356353095,0.5933118439402417,0.0007096421178593227,0.01871848454277987,53
Reactome_2022,C-604 2 uM endpoint,"Base-Excision Repair, AP Site Formation R-HSA-73929",32,0.021066771605659916,0.02171169528223095,0.6625589588307227,0.0007302544425073016,0.01890547612268903,54
Reactome_2022,C-604 2 uM endpoint,rRNA Processing In Mitochondrion R-HSA-8868766,10,0.03657689427276465,0.041429986078839395,0.7778598429776098,0.0011719515403661091,0.02978887733512401,55
Reactome_2022,C-604 2 uM endpoint,Nucleotide Biosynthesis R-HSA-8956320,13,0.02850130499268962,0.024786949364125295,0.7425725740057988,0.001228978636316584,0.030680573813760437,56
Reactome_2022,C-604 2 uM endpoint,RNA Polymerase I Promoter Opening R-HSA-73728,21,0.02665423024522801,0.03444970154235707,0.6878325352487363,0.0014420880953869334,0.03536910802370058,57
Reactome_2022,C-604 2 uM endpoint,Metabolism Of Angiotensinogen To Angiotensins R-HSA-2022377,17,0.02564593217575994,0.027615255808014473,0.7079802598255965,0.0014939811879793481,0.036010098289571184,58
Reactome_2022,C-604 2 uM endpoint,Meiosis R-HSA-1500620,72,0.013648729553537055,0.00840509174368791,0.5993501819101539,0.0017837290288648792,0.042265308175476295,59
Reactome_2022,C-604 2 uM endpoint,Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440,33,0.016397826231486733,0.026711607594205298,0.644865849268365,0.0019888377277400325,0.04595434948991103,60
Reactome_2022,C-604 2 uM endpoint,Cap-dependent Translation Initiation R-HSA-72737,93,0.011157362831464082,0.01733274744522818,0.5863677379139082,0.0020051611723065615,0.04595434948991103,61
Reactome_2022,C-604 2 uM endpoint,Metabolism Of Cofactors R-HSA-8978934,18,0.02812176404710601,0.024455533780791877,0.6954287155020267,0.0020485081933134305,0.04619055571374477,62
