library,profile,term,overlap_size,mean_r,median_r,auc,p_value,fdr,rank_positive
Reactome_2022,MASTL dependency profile,HCMV Early Events R-HSA-9609690,87,0.009070068222644952,0.012215650992497353,0.5506826244528025,0.05119228910131504,0.2862672806545537,250
Reactome_2022,MASTL dependency profile,Butyrophilin (BTN) Family Interactions R-HSA-8851680,11,0.022064601798796088,0.021375291473822694,0.6414291228459785,0.052155921059073844,0.29049393482304875,251
Reactome_2022,MASTL dependency profile,Sensory Processing Of Sound R-HSA-9659379,74,0.008359781376061672,0.010275381631475079,0.5544382385888516,0.05275897154719671,0.29268667548801985,252
Reactome_2022,MASTL dependency profile,Signaling By FGFR R-HSA-190236,80,0.005884346362168402,0.00973329956418685,0.5522198376547536,0.05324765708118947,0.2942301367569284,253
Reactome_2022,MASTL dependency profile,RUNX3 Regulates NOTCH Signaling R-HSA-8941856,14,0.019984241603921406,0.024950271204084884,0.6243039973406466,0.05365151258312126,0.2952945456346595,254
Reactome_2022,MASTL dependency profile,Synthesis Of PA R-HSA-1483166,38,0.012584608358326331,0.01977536691024871,0.5750366391336608,0.05474267061498671,0.3001186412539271,255
Reactome_2022,MASTL dependency profile,CDC42 GTPase Cycle R-HSA-9013148,143,0.00815159422268859,0.005199256032287703,0.5385918811274887,0.055698890888821816,0.30416816196317537,256
Reactome_2022,MASTL dependency profile,mRNA Decay By 3 To 5 Exoribonuclease R-HSA-429958,16,0.016982771430629387,0.019285586183495254,0.6147348440772632,0.05602999029432493,0.30478570595901266,257
Reactome_2022,MASTL dependency profile,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,102,0.0071349950813703765,0.011446983096685053,0.5453243629342744,0.05694571396567848,0.30856631055821127,258
Reactome_2022,MASTL dependency profile,EPHA-mediated Growth Cone Collapse R-HSA-3928663,15,0.016395674742091724,0.023057159924508346,0.6176314309539046,0.05734816478506566,0.3095472369479606,259
Reactome_2022,MASTL dependency profile,Sensory Perception Of Taste R-HSA-9717189,47,0.010449246496369122,0.014300770220073497,0.5663341927307135,0.05784366190654154,0.31099670309179767,260
Reactome_2022,MASTL dependency profile,Interferon Gamma Signaling R-HSA-877300,69,0.008327736754408292,0.007516725660861992,0.5547142681941784,0.058069926415486965,0.31099670309179767,261
Reactome_2022,MASTL dependency profile,Intraflagellar Transport R-HSA-5620924,37,0.012276112706904124,0.0066439724406587835,0.5745608718172358,0.058284074542239626,0.31099670309179767,262
Reactome_2022,MASTL dependency profile,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,135,0.006350492036295,0.009610363474578255,0.5389050542135081,0.059416780736146965,0.3158352071069713,263
Reactome_2022,MASTL dependency profile,RAC3 GTPase Cycle R-HSA-9013423,90,0.008355202091232757,0.007527217931166789,0.5473549920143352,0.06031769774924768,0.31940962671760703,264
Reactome_2022,MASTL dependency profile,STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518,10,0.025905917014811968,0.013810820566540606,0.6414330580435036,0.06071558542858227,0.31953848369484994,265
Reactome_2022,MASTL dependency profile,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,44,0.014645729607957734,0.010213847233972312,0.5674613265522357,0.06079916785610164,0.31953848369484994,266
Reactome_2022,MASTL dependency profile,Sphingolipid Metabolism R-HSA-428157,87,0.009033413204206413,0.005132796016883442,0.5478213163091878,0.06163569375759122,0.32272172237120794,267
Reactome_2022,MASTL dependency profile,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,38,0.013934491644564903,0.013031278356878805,0.5719660037896208,0.062390169481671774,0.3253459766965122,268
Reactome_2022,MASTL dependency profile,Keratan Sulfate Degradation R-HSA-2022857,12,0.02110541923482154,0.020938414035263125,0.6276708158833566,0.06283011940610846,0.3253459766965122,269
Reactome_2022,MASTL dependency profile,Hyaluronan Metabolism R-HSA-2142845,16,0.018445756474832778,0.014123684967462077,0.6105167849662555,0.06293617289392861,0.3253459766965122,270
Reactome_2022,MASTL dependency profile,rRNA Modification In Nucleus And Cytosol R-HSA-6790901,56,0.01151647419760384,0.008723728090135417,0.5591010196940918,0.06306778232099772,0.3253459766965122,271
Reactome_2022,MASTL dependency profile,WNT5A-dependent Internalization Of FZD4 R-HSA-5099900,15,0.018831147337421642,0.016767082489816513,0.6138576996916633,0.06340228155716598,0.32586907947396343,272
Reactome_2022,MASTL dependency profile,N-Glycan Antennae Elongation R-HSA-975577,15,0.017275673366422307,0.013058355265102836,0.613590086683344,0.06384981815298209,0.3269672006515347,273
Reactome_2022,MASTL dependency profile,RND2 GTPase Cycle R-HSA-9696270,42,0.010982127419230426,0.008138154276529225,0.5675412456090698,0.06496402911854389,0.3312383034561541,274
Reactome_2022,MASTL dependency profile,RHOF GTPase Cycle R-HSA-9035034,39,0.012099015731798323,0.013558088432550089,0.5699970870958345,0.06520448868909025,0.3312383034561541,275
Reactome_2022,MASTL dependency profile,Post-translational Protein Phosphorylation R-HSA-8957275,105,0.007866523140724434,0.00870055178190026,0.5426995173763991,0.06539468651924073,0.3312383034561541,276
Reactome_2022,MASTL dependency profile,Constitutive Signaling By Overexpressed ERBB2 R-HSA-9634285,10,0.021481127538124842,0.016366505113401576,0.6377224613237176,0.06575682070652143,0.3312842484696479,277
Reactome_2022,MASTL dependency profile,Interleukin-6 Signaling R-HSA-1059683,11,0.01742284122133294,0.032487926334878924,0.6312346991111605,0.06587769747822754,0.3312842484696479,278
Reactome_2022,MASTL dependency profile,RNA Polymerase I Transcription Initiation R-HSA-73762,43,0.01334393846421519,0.0023968291175802516,0.566155276363523,0.06670095513774743,0.3342219902601108,279
Reactome_2022,MASTL dependency profile,Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276,12,0.021576798200609672,0.01364304516534181,0.6248448890957035,0.06712594815482838,0.334735050044718,280
Reactome_2022,MASTL dependency profile,HSF1 Activation R-HSA-3371511,25,0.013943539134915082,0.01968240762507018,0.586457884626579,0.06728222393602701,0.334735050044718,281
Reactome_2022,MASTL dependency profile,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",68,0.010629547421550365,0.007986253999201626,0.5521983303125172,0.06836524687408727,0.33733825912161564,282
Reactome_2022,MASTL dependency profile,Peroxisomal Protein Import R-HSA-9033241,60,0.007508146458665572,0.022189534584243595,0.5555344921449681,0.06844274951257215,0.33733825912161564,283
Reactome_2022,MASTL dependency profile,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,84,0.007642806898260675,0.007931719499836802,0.546947318647085,0.06852937452828244,0.33733825912161564,284
Reactome_2022,MASTL dependency profile,RHOQ GTPase Cycle R-HSA-9013406,58,0.00959985396900662,0.011960622148804287,0.5559706295225185,0.07023280079672992,0.3445103702239594,285
Reactome_2022,MASTL dependency profile,Tryptophan Catabolism R-HSA-71240,13,0.01566951841984206,0.026073933556840626,0.617532429759758,0.07113985475227819,0.347739569733164,286
Reactome_2022,MASTL dependency profile,RHO GTPase Effectors R-HSA-195258,246,0.004944314834360288,0.00651576113352655,0.527137825924786,0.07161990485506065,0.3479296822430566,287
Reactome_2022,MASTL dependency profile,Deadenylation Of mRNA R-HSA-429947,25,0.008277401290668038,0.013089692945351856,0.5845555620234006,0.07167650106294728,0.3479296822430566,288
Reactome_2022,MASTL dependency profile,TRAF3-dependent IRF Activation Pathway R-HSA-918233,15,0.014998016756698644,0.010929700141295417,0.6086954835456785,0.07247559492816981,0.3491808260910482,289
Reactome_2022,MASTL dependency profile,Caspase Activation Via Death Receptors In Presence Of Ligand R-HSA-140534,15,0.019324417480614604,0.014940195915067003,0.6086528206023232,0.07255452208470178,0.3491808260910482,290
Reactome_2022,MASTL dependency profile,Vitamin D (Calciferol) Metabolism R-HSA-196791,11,0.022424585885302693,0.016098733441935284,0.6267561322525552,0.07272689425271371,0.3491808260910482,291
Reactome_2022,MASTL dependency profile,Signaling By NTRK3 (TRKC) R-HSA-9034015,16,0.016995656167107,0.0034289975169929455,0.6050078543169654,0.0729333342049972,0.3491808260910482,292
Reactome_2022,MASTL dependency profile,RAB Geranylgeranylation R-HSA-8873719,58,0.009302639640501233,0.005337813232251082,0.5551329957323916,0.07325093961411004,0.3495044832099858,293
Reactome_2022,MASTL dependency profile,Signaling To ERKs R-HSA-187687,33,0.009377987326645486,0.015630578935399066,0.5726533284625417,0.07432221707436258,0.3534097260882955,294
Reactome_2022,MASTL dependency profile,Formation Of Incision Complex In GG-NER R-HSA-5696395,38,0.014535179253102923,0.019790458347207798,0.5674543313894663,0.07510636118089371,0.35592777264708275,295
Reactome_2022,MASTL dependency profile,LDL Clearance R-HSA-8964038,18,0.016519947037111418,0.015618326740502411,0.5976085185616199,0.07582461765246062,0.3581176198585809,296
Reactome_2022,MASTL dependency profile,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,122,0.006662073032499558,0.0070231831443500845,0.5375220009174646,0.07628304704623248,0.3590696961974175,297
Reactome_2022,MASTL dependency profile,Defensins R-HSA-1461973,28,0.012380501753828465,0.013340427019284864,0.5777787943309601,0.07715266497482277,0.36188727573289015,298
Reactome_2022,MASTL dependency profile,Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368,23,0.013512588329041217,0.017074851097039052,0.5857026087968762,0.07739935296433058,0.36188727573289015,299
Reactome_2022,MASTL dependency profile,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,26,0.010423693603117287,0.010070750004042738,0.5801248466285142,0.07865801341345197,0.3657080944685461,300
Reactome_2022,MASTL dependency profile,Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,42,0.013152740152841185,0.016183956828376582,0.5630462650040787,0.07873972563307036,0.3657080944685461,301
Reactome_2022,MASTL dependency profile,TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989,42,0.011788797445406523,0.013732746585769819,0.5629269537904895,0.07913342665577339,0.3657303182632581,302
Reactome_2022,MASTL dependency profile,Regulation Of NF-kappa B Signaling R-HSA-9758274,16,0.01896900409438229,0.018081848813822597,0.601666133348848,0.07956465501608018,0.3657303182632581,303
Reactome_2022,MASTL dependency profile,Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148,50,0.008347443284845957,0.005566916286662513,0.5574513233065175,0.0799864484244111,0.3657303182632581,304
Reactome_2022,MASTL dependency profile,Acyl Chain Remodelling Of PS R-HSA-1482801,21,0.011758454900892753,0.020117593808977607,0.5885662185493414,0.0800070747852078,0.3657303182632581,305
Reactome_2022,MASTL dependency profile,IRAK4 Deficiency (TLR2/4) R-HSA-5603041,18,0.017733855726157863,0.013977111848265483,0.5956333966923982,0.08005255893315949,0.3657303182632581,306
Reactome_2022,MASTL dependency profile,Degradation Of Extracellular Matrix R-HSA-1474228,103,0.00905805210422644,0.005459540949465032,0.5395965602420343,0.08258918878782556,0.376090182167362,307
Reactome_2022,MASTL dependency profile,Signaling By CSF3 (G-CSF) R-HSA-9674555,28,0.012710063907384212,0.012780592145928674,0.5754977876106194,0.08337667913655267,0.37784696679605384,308
Reactome_2022,MASTL dependency profile,Prolactin Receptor Signaling R-HSA-1170546,14,0.013891223529209974,0.027061456450445928,0.6064780187816837,0.0838727583418204,0.37784696679605384,309
Reactome_2022,MASTL dependency profile,Bile Acid And Bile Salt Metabolism R-HSA-194068,44,0.009695912730157734,0.013582493700284734,0.5601041004450096,0.08390659767938258,0.37784696679605384,310
Reactome_2022,MASTL dependency profile,Interleukin-21 Signaling R-HSA-9020958,10,0.02047267709861329,0.014497212265144374,0.6256717459578923,0.08438094409297581,0.37784696679605384,311
Reactome_2022,MASTL dependency profile,Attenuation Phase R-HSA-3371568,23,0.012917489852690927,0.01968240762507018,0.5828227845218302,0.08456968985520558,0.37784696679605384,312
Reactome_2022,MASTL dependency profile,Repression Of WNT Target Genes R-HSA-4641265,14,0.021732042953449587,0.008062234342378644,0.6061165129227957,0.08459663848867299,0.37784696679605384,313
Reactome_2022,MASTL dependency profile,Citric Acid Cycle (TCA Cycle) R-HSA-71403,21,0.016854598112043345,0.02080463555969374,0.5862965333954102,0.08549699895443397,0.3806522437525436,314
Reactome_2022,MASTL dependency profile,Cohesin Loading Onto Chromatin R-HSA-2470946,10,0.016066417297849425,0.03252825234465739,0.6233046411538908,0.08846454218298638,0.3926140634025872,315
Reactome_2022,MASTL dependency profile,Protein Ubiquitination R-HSA-8852135,67,0.008990826336407586,0.010834441755713485,0.5473859041142539,0.08996800267134525,0.39802299915993883,316
Reactome_2022,MASTL dependency profile,Na+/Cl- Dependent Neurotransmitter Transporters R-HSA-442660,19,0.01283796866003733,0.012215483210170708,0.5886865840773012,0.09039340463161782,0.3986434690063146,317
Reactome_2022,MASTL dependency profile,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,57,0.010811919643598877,0.010691029451411427,0.551114767147647,0.09101084126977638,0.3997276209571676,318
Reactome_2022,MASTL dependency profile,O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214,34,0.008695510448803371,0.013816291875916813,0.5660779745794648,0.09121109519695025,0.3997276209571676,319
Reactome_2022,MASTL dependency profile,Laminin Interactions R-HSA-3000157,22,0.014358862874665706,0.014249707731514204,0.5817028391233955,0.09231970586312238,0.4033217149895159,320
Reactome_2022,MASTL dependency profile,Cholesterol Biosynthesis R-HSA-191273,26,0.016766572588516302,0.014740206249765304,0.5748766311113499,0.09316284281923892,0.4057372406893957,321
Reactome_2022,MASTL dependency profile,Sulfur Amino Acid Metabolism R-HSA-1614635,25,0.016458871101634177,0.01911009856541905,0.5761755631876128,0.09368790161628754,0.40593897572059306,322
Reactome_2022,MASTL dependency profile,Influenza Viral RNA Transcription And Replication R-HSA-168273,112,0.008848196522080604,0.0061219837851141275,0.5359833129952192,0.0942849830637621,0.40593897572059306,323
Reactome_2022,MASTL dependency profile,Telomere Extension By Telomerase R-HSA-171319,21,0.026886573629482664,0.001335134884624618,0.5828739922902758,0.09430193154478422,0.40593897572059306,324
Reactome_2022,MASTL dependency profile,Caspase Activation Via Extrinsic Apoptotic Signaling Pathway R-HSA-5357769,25,0.013351020472173339,0.01223531897798763,0.5759403923394842,0.09437064886208352,0.40593897572059306,325
Reactome_2022,MASTL dependency profile,Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384,17,0.012021359476608802,0.014151721983697563,0.5918050236327731,0.09500872554350881,0.40743005616510836,326
Reactome_2022,MASTL dependency profile,Neurotransmitter Release Cycle R-HSA-112310,48,0.009515001238629847,0.008641947709941823,0.5544598099790161,0.09591946891633157,0.41007772949550936,327
Reactome_2022,MASTL dependency profile,Regulation Of IFNA/IFNB Signaling R-HSA-912694,19,0.01014082631750189,0.030282511390980628,0.5852227309618241,0.09921040720024055,0.4224853407108605,328
Reactome_2022,MASTL dependency profile,Aspartate And Asparagine Metabolism R-HSA-8963693,11,0.021002490119967267,0.009711896324575297,0.6118716390920195,0.09942609234182626,0.4224853407108605,329
Reactome_2022,MASTL dependency profile,Cellular Response To Heat Stress R-HSA-3371556,93,0.00701042838624079,0.00913502153529288,0.5384846445379097,0.09990146087098584,0.4232189160534491,330
Reactome_2022,MASTL dependency profile,MTOR Signaling R-HSA-165159,40,0.012983567658568864,0.008669726006281379,0.5580852365415987,0.10185531865391018,0.4300036224278593,331
Reactome_2022,MASTL dependency profile,Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371,18,0.01274801997180845,0.006290374836563229,0.586349354125451,0.10233712416103558,0.4300036224278593,332
Reactome_2022,MASTL dependency profile,Regulation Of TLR By Endogenous Ligand R-HSA-5686938,18,0.01632513020966371,0.017827422709271384,0.5862620737809845,0.10256612713215935,0.4300036224278593,333
Reactome_2022,MASTL dependency profile,Complement Cascade R-HSA-166658,49,0.0074348637454754955,0.009470971128816542,0.5522909367769259,0.10273334040837268,0.4300036224278593,334
Reactome_2022,MASTL dependency profile,Influenza Infection R-HSA-168255,130,0.007802178709574367,0.0031061383417140434,0.5320599922509258,0.10357708445182418,0.43224108675716477,335
Reactome_2022,MASTL dependency profile,RHOJ GTPase Cycle R-HSA-9013409,54,0.009437536639263307,0.00891297533913272,0.5495605226217471,0.10391170444014824,0.4323469131170454,336
Reactome_2022,MASTL dependency profile,Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313,37,0.008452233212542848,0.011458467282192892,0.5597461502977901,0.10428235801863245,0.4326015920179471,337
Reactome_2022,MASTL dependency profile,N-glycan Antennae Elongation In medial/trans-Golgi R-HSA-975576,26,0.012064288345122832,0.014200885665047078,0.5703247445301235,0.10726818546661354,0.4434453719658944,338
Reactome_2022,MASTL dependency profile,RHOD GTPase Cycle R-HSA-9013405,50,0.00980527506047505,0.006681327036033868,0.5506890521161245,0.10753074470417612,0.4434453719658944,339
Reactome_2022,MASTL dependency profile,Common Pathway Of Fibrin Clot Formation R-HSA-140875,19,0.014195197976836776,0.014332180252654661,0.5817466272606159,0.10867483143194967,0.44631297162637495,340
Reactome_2022,MASTL dependency profile,Activation Of Matrix Metalloproteinases R-HSA-1592389,30,0.014174872250833618,0.008033032642447984,0.5650227087457785,0.10886460895893696,0.44631297162637495,341
Reactome_2022,MASTL dependency profile,Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770,11,0.017665040938356788,0.0040899029660289785,0.6053785102816686,0.11309067289937758,0.4614326035481666,342
Reactome_2022,MASTL dependency profile,Lysosome Vesicle Biogenesis R-HSA-432720,34,0.006894102323954952,0.02513368489225002,0.559868443591764,0.1135168313411341,0.4614326035481666,343
Reactome_2022,MASTL dependency profile,SUMOylation Of Transcription Factors R-HSA-3232118,18,0.018539119116515693,0.007066062951102651,0.5822342475141264,0.11354278656693084,0.4614326035481666,344
Reactome_2022,MASTL dependency profile,MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,30,0.003469166791763527,0.009411477862308204,0.5634680330732502,0.11446542924118802,0.4638338263164662,345
Reactome_2022,MASTL dependency profile,Interleukin-35 Signaling R-HSA-8984722,12,0.012742897885201906,0.01731345923807559,0.5998526446409183,0.11550720040098222,0.46670250335425767,346
Reactome_2022,MASTL dependency profile,Pyrimidine Salvage R-HSA-73614,11,0.016472797825960225,0.025600048643687513,0.6026977152435188,0.11910653161433399,0.47985859134535713,347
Reactome_2022,MASTL dependency profile,Metabolism Of Cofactors R-HSA-8978934,18,0.013474236925881131,0.018779197268320162,0.5800910301666732,0.11971372736609581,0.4809189392465573,348
Reactome_2022,MASTL dependency profile,Trafficking And Processing Of Endosomal TLR R-HSA-1679131,12,0.021671163129285353,0.011162390756170733,0.5976907864122848,0.12063518898048992,0.48323207505651833,349
Reactome_2022,MASTL dependency profile,MHC Class II Antigen Presentation R-HSA-2132295,90,0.004508043546852168,0.014055859776833626,0.5352115876540324,0.12423042243822174,0.49621180162466855,350
Reactome_2022,MASTL dependency profile,Defective B3GALTL Causes PpS R-HSA-5083635,33,0.007523259017963254,0.009435582579552848,0.5572962164890416,0.12734414928499527,0.5071997740752803,351
Reactome_2022,MASTL dependency profile,Post-chaperonin Tubulin Folding Pathway R-HSA-389977,19,0.013807332480199835,0.008654740397822982,0.5749965545227631,0.12887153381038313,0.5118250121219193,352
Reactome_2022,MASTL dependency profile,Arachidonic Acid Metabolism R-HSA-2142753,56,0.0075952132804104205,0.006437516675870962,0.5435733863174381,0.12973068075169192,0.5137775968579753,353
Reactome_2022,MASTL dependency profile,IKK Complex Recruitment Mediated By RIP1 R-HSA-937041,19,0.012735476988313024,0.013578352974033068,0.5745065310935179,0.1304329752658583,0.5150997158804235,354
Reactome_2022,MASTL dependency profile,HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520,10,0.013838755574984124,0.020908176147999596,0.6022624171222519,0.1313912646058774,0.5164807980699407,355
Reactome_2022,MASTL dependency profile,Surfactant Metabolism R-HSA-5683826,25,0.01055920470456557,0.010652300251866075,0.5645846673263869,0.13183186138338565,0.5164807980699407,356
Reactome_2022,MASTL dependency profile,Uptake And Actions Of Bacterial Toxins R-HSA-5339562,28,0.011969475434217077,0.012244203485433047,0.5609592288242731,0.13211692796273117,0.5164807980699407,357
Reactome_2022,MASTL dependency profile,Signaling By ALK R-HSA-201556,26,0.011492036386984705,0.0062339643663260405,0.5630748631971126,0.1328048497627201,0.5164807980699407,358
Reactome_2022,MASTL dependency profile,Scavenging Of Heme From Plasma R-HSA-2168880,11,0.016467291318769242,0.00870055178190026,0.5969131200329943,0.13284814886789337,0.5164807980699407,359
Reactome_2022,MASTL dependency profile,Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,34,0.008482322638085191,0.0031090420497533857,0.5551252184041934,0.13299934714247402,0.5164807980699407,360
Reactome_2022,MASTL dependency profile,Interferon Alpha/Beta Signaling R-HSA-909733,58,0.006177680301428171,0.013516777514284428,0.5421562081434496,0.13344881163700734,0.5167906888325104,361
Reactome_2022,MASTL dependency profile,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,49,0.00901311581820694,0.005454991772099325,0.5455790243815393,0.1348809463828317,0.5173090108067796,362
Reactome_2022,MASTL dependency profile,Cytosolic Iron-Sulfur Cluster Assembly R-HSA-2564830,12,0.019174709764785223,0.01966138048292797,0.5919662246005895,0.13498131719326067,0.5173090108067796,363
Reactome_2022,MASTL dependency profile,EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,92,0.005188791531996453,0.00979576351052987,0.5331962568855825,0.13566613795530957,0.5173090108067796,364
Reactome_2022,MASTL dependency profile,Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,22,0.01224259361993796,0.009774916984467854,0.5677373784404398,0.13569988531534194,0.5173090108067796,365
Reactome_2022,MASTL dependency profile,Transcriptional Regulation By TP53 R-HSA-3700989,342,0.003325334736445477,0.0031588885456524892,0.5173388934321332,0.135744747957239,0.5173090108067796,366
Reactome_2022,MASTL dependency profile,Paracetamol ADME R-HSA-9753281,22,0.01178605258718211,0.018478814459872886,0.567708278219278,0.13580286621322468,0.5173090108067796,367
Reactome_2022,MASTL dependency profile,TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594,16,0.011328514007288648,0.018589603775666236,0.5791104258785199,0.13662269732639265,0.5190177469084155,368
Reactome_2022,MASTL dependency profile,RHOH GTPase Cycle R-HSA-9013407,35,0.009583325188131117,0.009506045731222011,0.5533478112545035,0.13738505249347271,0.5193990684039612,369
Reactome_2022,MASTL dependency profile,Formation Of Early Elongation Complex R-HSA-113418,29,0.011437497197539918,0.0010897070697043958,0.5584580635446469,0.1379554557639902,0.5193990684039612,370
Reactome_2022,MASTL dependency profile,Sphingolipid De Novo Biosynthesis R-HSA-1660661,43,0.007614429461848756,0.004035827757627653,0.5479772279763607,0.13820414207185866,0.5193990684039612,371
Reactome_2022,MASTL dependency profile,Glycosphingolipid Metabolism R-HSA-1660662,44,0.01042014731605594,0.00517122808622212,0.5474292752701844,0.13820919416757765,0.5193990684039612,372
Reactome_2022,MASTL dependency profile,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,62,0.006769647955300635,0.010506863826014562,0.5398333088697446,0.139070713218039,0.5212355417662694,373
Reactome_2022,MASTL dependency profile,Signaling By Hippo R-HSA-2028269,20,0.009467380588835807,0.022287732462223403,0.5695356145251397,0.14083822755674652,0.5264487757335071,374
Reactome_2022,MASTL dependency profile,Creation Of C4 And C2 Activators R-HSA-166786,13,0.013449891846171493,0.0207483190366187,0.5857268785545209,0.1422500863180633,0.53030832179374,375
Reactome_2022,MASTL dependency profile,Nephrin Family Interactions R-HSA-373753,21,0.01382911786587054,0.0040899029660289785,0.5672688676238696,0.14295087216570068,0.5315035087437487,376
Reactome_2022,MASTL dependency profile,TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973,10,0.012834388765253047,0.010413238152076794,0.5969524252646272,0.14418840348632367,0.5337492560939002,377
Reactome_2022,MASTL dependency profile,Formation Of Cornified Envelope R-HSA-6809371,57,0.008326606540674936,0.005835881170917112,0.5406213966127776,0.14443999995632623,0.5337492560939002,378
Reactome_2022,MASTL dependency profile,Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123,14,0.01592094962776604,0.0054814538403134255,0.581775118424333,0.14470026327581414,0.5337492560939002,379
Reactome_2022,MASTL dependency profile,Branched-chain Amino Acid Catabolism R-HSA-70895,21,0.009072111421747806,0.01772687111745348,0.566470736580729,0.14582854088985636,0.536495526747419,380
Reactome_2022,MASTL dependency profile,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,23,0.0114943244627414,0.005454991772099325,0.5631321758363005,0.147301408101977,0.5404917809096164,381
Reactome_2022,MASTL dependency profile,RHO GTPases Activate ROCKs R-HSA-5627117,19,0.008404174557508607,0.01638702833243162,0.568644625821172,0.15012780768530043,0.5494206155603403,382
Reactome_2022,MASTL dependency profile,COPII-mediated Vesicle Transport R-HSA-204005,62,0.007232495071500052,0.006966395942885031,0.5377407311225776,0.15208533871926255,0.5551313408081698,383
Reactome_2022,MASTL dependency profile,RNA Polymerase I Transcription Termination R-HSA-73863,28,0.012598649450540917,0.003469543872160464,0.5552702275600506,0.1557100396739825,0.5668818631880925,384
Reactome_2022,MASTL dependency profile,Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424,25,0.010614587863137577,0.012996402148756614,0.5582886081844112,0.1565340737382817,0.568401649574332,385
Reactome_2022,MASTL dependency profile,Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol R-HSA-193775,13,0.013924336781232905,0.01325516149290714,0.580419987202606,0.15768722564991744,0.5701081781022418,386
Reactome_2022,MASTL dependency profile,Collagen Degradation R-HSA-1442490,37,0.011251099914597997,0.002594096138039524,0.5476755371320525,0.1578196458695047,0.5701081781022418,387
Reactome_2022,MASTL dependency profile,Pentose Phosphate Pathway R-HSA-71336,14,0.011475385680667789,0.019720540537757025,0.5766641735228123,0.1603011133543631,0.5762955444434814,388
Reactome_2022,MASTL dependency profile,Synthesis Of PIPs At Plasma Membrane R-HSA-1660499,48,0.008513046487192862,0.011461288236427176,0.5413521508510142,0.16083722223882724,0.5762955444434814,389
Reactome_2022,MASTL dependency profile,Signaling By FGFR2 R-HSA-5654738,66,0.0031120901704926062,0.007293830255967386,0.5352601166290045,0.1609987992644834,0.5762955444434814,390
Reactome_2022,MASTL dependency profile,Interleukin-15 Signaling R-HSA-8983432,14,0.013448471096648786,0.010995836824341102,0.5763857724590709,0.16118137187224696,0.5762955444434814,391
Reactome_2022,MASTL dependency profile,Unwinding Of DNA R-HSA-176974,11,0.020063678308609938,0.015511681709423696,0.5859044114147935,0.16192136370512145,0.5770730492099698,392
Reactome_2022,MASTL dependency profile,Heme Biosynthesis R-HSA-189451,14,0.01078474701926368,0.008205615592994273,0.5759536275243081,0.16255397821225348,0.5770730492099698,393
Reactome_2022,MASTL dependency profile,Peptide Hormone Biosynthesis R-HSA-209952,11,0.013721944295577871,0.03101415669625319,0.5856506083342586,0.16263718268149363,0.5770730492099698,394
Reactome_2022,MASTL dependency profile,DSCAM Interactions R-HSA-376172,11,0.012046669416297446,0.009395612397937686,0.5846036706270522,0.1656116603137175,0.5861394965027267,395
Reactome_2022,MASTL dependency profile,Signaling By BMP R-HSA-201451,26,0.012319877205080699,0.005437452401777977,0.5548151929570022,0.16665967036454032,0.5872741098910156,396
Reactome_2022,MASTL dependency profile,SHC-mediated cascade:FGFR3 R-HSA-5654704,16,0.011258436742440203,0.011776628345983961,0.5698234233185944,0.16677240459709097,0.5872741098910156,397
Reactome_2022,MASTL dependency profile,Downstream Signaling Of Activated FGFR1 R-HSA-5654687,30,0.009117063267362478,0.004685315269291723,0.5509180544233532,0.1672190672764453,0.5873674775187702,398
