gene,profile,n_models,pearson_r,p_value,fdr,rank_positive
TRIML2,MASTL dependency strength vs dependency strength,1165,0.027710567960924543,0.3446660708896987,0.6468451834101347,4790
LCE3A,MASTL dependency strength vs dependency strength,1165,0.027707552273485526,0.34471859782640546,0.6468451834101347,4791
TEKTIP1,MASTL dependency strength vs dependency strength,1165,0.027706268464367557,0.34474096063052345,0.6468451834101347,4792
RER1,MASTL dependency strength vs dependency strength,1165,0.027688848266954554,0.3450444962090888,0.6472735266362625,4793
HECTD3,MASTL dependency strength vs dependency strength,1165,0.027674831102590645,0.34528885970163553,0.6473572969911069,4794
TRIR,MASTL dependency strength vs dependency strength,1165,0.027673336503391956,0.34531492179071077,0.6473572969911069,4795
SLC26A11,MASTL dependency strength vs dependency strength,1165,0.027636020675495705,0.3459660229145586,0.6482953336479759,4796
TREML2,MASTL dependency strength vs dependency strength,1165,0.02761783919608589,0.34628354329872224,0.6487490012970943,4797
GIPR,MASTL dependency strength vs dependency strength,1165,0.027607497976698557,0.3464642244733081,0.6487959144841836,4798
ENY2,MASTL dependency strength vs dependency strength,1165,0.027604208694751543,0.34652170717910497,0.6487959144841836,4799
CIMAP1C,MASTL dependency strength vs dependency strength,1165,0.027601350357201626,0.34657166372832876,0.6487959144841836,4800
SCIMP,MASTL dependency strength vs dependency strength,1165,0.027592329584511244,0.3467293541721826,0.6487959144841836,4801
SLITRK4,MASTL dependency strength vs dependency strength,1165,0.027589785511413674,0.3467738348847427,0.6487959144841836,4802
REPS1,MASTL dependency strength vs dependency strength,1165,0.027586637250044302,0.34682888428023634,0.6487959144841836,4803
RUNX1T1,MASTL dependency strength vs dependency strength,1165,0.02757914048383733,0.3469599924722741,0.6489562633717116,4804
GARS1,MASTL dependency strength vs dependency strength,1165,0.027556902158877086,0.3473490956770422,0.6492592112246929,4805
TMEM255B,MASTL dependency strength vs dependency strength,1165,0.02755636470999006,0.3473585028317569,0.6492592112246929,4806
ZC3H14,MASTL dependency strength vs dependency strength,1165,0.02755432514438923,0.34739420353028766,0.6492592112246929,4807
TRIP10,MASTL dependency strength vs dependency strength,1165,0.02754657297567131,0.34752991930157406,0.6492592112246929,4808
TEX12,MASTL dependency strength vs dependency strength,1165,0.027546164717624316,0.3475370675325233,0.6492592112246929,4809
CD3G,MASTL dependency strength vs dependency strength,1165,0.027546163501475665,0.3475370888263309,0.6492592112246929,4810
SHROOM2,MASTL dependency strength vs dependency strength,1165,0.027540823970280345,0.3476305878145932,0.6492916750668716,4811
ADH6,MASTL dependency strength vs dependency strength,1165,0.027538157701922757,0.3476772820503714,0.6492916750668716,4812
GUCY1A2,MASTL dependency strength vs dependency strength,1165,0.027529073618399538,0.3478364010965343,0.6493653398275406,4813
STYXL2,MASTL dependency strength vs dependency strength,1165,0.027524708063549754,0.34791288568190987,0.6493873570949741,4814
PPIL1,MASTL dependency strength vs dependency strength,1165,0.02747508810735543,0.34878297849934886,0.650174706046462,4815
CCL20,MASTL dependency strength vs dependency strength,1165,0.027471414970715577,0.3488474422953759,0.6501940571583281,4816
TMEM212,MASTL dependency strength vs dependency strength,1165,0.027468351288669767,0.34890121590328027,0.6501940571583281,4817
RPS6KL1,MASTL dependency strength vs dependency strength,1165,0.027433659146218203,0.3495104976721365,0.6507552599514541,4818
ACAP2,MASTL dependency strength vs dependency strength,1165,0.027427810000239795,0.3496132898823013,0.6508057822046215,4819
CD300LG,MASTL dependency strength vs dependency strength,1165,0.02741994090044361,0.34975161075646494,0.6509370559517844,4820
MRPL13,MASTL dependency strength vs dependency strength,1165,0.027419493107440945,0.34975948298176557,0.6509370559517844,4821
SDAD1,MASTL dependency strength vs dependency strength,1165,0.027416737384497198,0.3498079312128794,0.6509568035247568,4822
GLRA3,MASTL dependency strength vs dependency strength,1165,0.027406993289098132,0.3499792757876486,0.6509957305423972,4823
MAP3K7,MASTL dependency strength vs dependency strength,1165,0.027405847720924772,0.3499994234690781,0.6509957305423972,4824
EPRS1,MASTL dependency strength vs dependency strength,1165,0.027404788761924558,0.3500180485652856,0.6509957305423972,4825
LSP1,MASTL dependency strength vs dependency strength,1165,0.027394774385462946,0.35019421365470904,0.651182582329833,4826
SPAG1,MASTL dependency strength vs dependency strength,1165,0.027377912812856536,0.3504909561583632,0.6515935173707025,4827
FITM2,MASTL dependency strength vs dependency strength,1165,0.027366310322578257,0.3506952378823809,0.6518720072920803,4828
KLK7,MASTL dependency strength vs dependency strength,1165,0.027364263117225077,0.35073129026418703,0.6518720072920803,4829
MRPL47,MASTL dependency strength vs dependency strength,1165,0.02735491479707483,0.35089594900832377,0.6520645827110826,4830
SMCO3,MASTL dependency strength vs dependency strength,1165,0.027338384892415767,0.35118722196072716,0.6524648992021976,4831
LEPROTL1,MASTL dependency strength vs dependency strength,1165,0.027332874671313904,0.35128435139741127,0.6525044246859277,4832
CYSTM1,MASTL dependency strength vs dependency strength,1165,0.027328935813163317,0.35135379261816885,0.6525629545722743,4833
LARP4B,MASTL dependency strength vs dependency strength,1165,0.027308792225161475,0.351709055519961,0.6530817691489919,4834
GLRB,MASTL dependency strength vs dependency strength,1165,0.027303813503143565,0.3517968978855,0.6531581585760468,4835
ABRAXAS2,MASTL dependency strength vs dependency strength,1165,0.02730068053690961,0.3518521816664801,0.6531581585760468,4836
PTPRM,MASTL dependency strength vs dependency strength,1165,0.027300005694293694,0.35186409054189727,0.6531581585760468,4837
NUDT1,MASTL dependency strength vs dependency strength,1165,0.027295442489385847,0.3519446236200945,0.6532114274892928,4838
PKHD1L1,MASTL dependency strength vs dependency strength,1165,0.027290065387238407,0.35203953560781576,0.6532723730554268,4839
CAPSL,MASTL dependency strength vs dependency strength,1165,0.02727514666659043,0.35230295278494334,0.6536228650944832,4840
C1orf141,MASTL dependency strength vs dependency strength,1165,0.027274741519535243,0.3523101081312946,0.6536228650944832,4841
TIMM29,MASTL dependency strength vs dependency strength,1165,0.02727291382139698,0.3523423884495604,0.6536228650944832,4842
VASN,MASTL dependency strength vs dependency strength,1165,0.027268381914598447,0.3524224378468804,0.6537008755490814,4843
RELT,MASTL dependency strength vs dependency strength,1165,0.027260162163761363,0.3525676568577226,0.6538292517602954,4844
CLDND2,MASTL dependency strength vs dependency strength,1165,0.027255327425881673,0.3526530902283669,0.6539171981341694,4845
SEMA5A,MASTL dependency strength vs dependency strength,1165,0.02724465650979859,0.3528416994528602,0.6540299308789387,4846
B3GNT8,MASTL dependency strength vs dependency strength,1165,0.027237222211105635,0.3529731388881265,0.6541581257601344,4847
SAMD10,MASTL dependency strength vs dependency strength,1165,0.027229404945411737,0.35311138259072256,0.6542066158085267,4848
FOXE1,MASTL dependency strength vs dependency strength,1165,0.02722342677720608,0.35321712601953,0.6543283553397216,4849
RNFT1,MASTL dependency strength vs dependency strength,1165,0.027220815309402083,0.35326332463203275,0.6543434794325464,4850
COQ3,MASTL dependency strength vs dependency strength,1165,0.027184248501901712,0.35391061668878737,0.6548865830391651,4851
ACAD9,MASTL dependency strength vs dependency strength,1165,0.02716154873751708,0.35431281580474583,0.6553325481133784,4852
TBC1D8B,MASTL dependency strength vs dependency strength,1165,0.027158397345517456,0.35436867560443847,0.6553325481133784,4853
PCDHGA2,MASTL dependency strength vs dependency strength,1165,0.027152108186979235,0.3544801702913426,0.6553643027794193,4854
SPN,MASTL dependency strength vs dependency strength,1165,0.027147746569829264,0.3545575063676254,0.6553643027794193,4855
PEX13,MASTL dependency strength vs dependency strength,1165,0.027142389758779365,0.3546525028409901,0.6553643027794193,4856
UTP6,MASTL dependency strength vs dependency strength,1165,0.02712280834520838,0.35499989174704527,0.655794925117166,4857
UBR3,MASTL dependency strength vs dependency strength,1165,0.027120163337706307,0.3550468325950963,0.6558112205245906,4858
RASSF6,MASTL dependency strength vs dependency strength,1165,0.027117937396962607,0.35508633931292616,0.6558123955433185,4859
RAB9B,MASTL dependency strength vs dependency strength,1165,0.027098550292439436,0.35543054508458094,0.6560269389159028,4860
ATAD3B,MASTL dependency strength vs dependency strength,1165,0.027088322327484333,0.35561222081610044,0.6562214573549493,4861
MYL6,MASTL dependency strength vs dependency strength,1165,0.027077290765806415,0.3558082361173637,0.6563015861652326,4862
RAB1A,MASTL dependency strength vs dependency strength,1165,0.027056933950098554,0.3561701266562729,0.6567257385671386,4863
PRR27,MASTL dependency strength vs dependency strength,1165,0.027054004200150666,0.3562222289600563,0.6567257385671386,4864
RNMT,MASTL dependency strength vs dependency strength,1165,0.027052348828540556,0.356251670001626,0.6567257385671386,4865
AHSG,MASTL dependency strength vs dependency strength,1165,0.027051437845316346,0.3562678726334313,0.6567257385671386,4866
ADAMTSL3,MASTL dependency strength vs dependency strength,1165,0.027028671552377436,0.3566729416852721,0.6569917794084753,4867
ANO8,MASTL dependency strength vs dependency strength,1165,0.027025987369337912,0.35672071907903163,0.6569917794084753,4868
MRPL38,MASTL dependency strength vs dependency strength,1165,0.02702384535738689,0.3567588489314626,0.6569917794084753,4869
ILF3,MASTL dependency strength vs dependency strength,1165,0.02701849872176425,0.3568540353261844,0.6569917794084753,4870
MRPL15,MASTL dependency strength vs dependency strength,1165,0.027014467424932378,0.35692581525006384,0.6570245800943824,4871
POFUT1,MASTL dependency strength vs dependency strength,1165,0.02700437135130994,0.3571056224197687,0.6572656287453438,4872
C3,MASTL dependency strength vs dependency strength,1165,0.027001174356155535,0.3571625715434564,0.6572656287453438,4873
GFI1B,MASTL dependency strength vs dependency strength,1165,0.02699258267378521,0.3573156463019928,0.6574607891956668,4874
GATA6,MASTL dependency strength vs dependency strength,1165,0.026989515926035795,0.3573702953780126,0.657491023599971,4875
RAB5A,MASTL dependency strength vs dependency strength,1165,0.02696871691800481,0.35774106988852017,0.6578631615753581,4876
COX10,MASTL dependency strength vs dependency strength,1165,0.02696519833867922,0.3578038179160436,0.6578631615753581,4877
NOVA2,MASTL dependency strength vs dependency strength,1165,0.0269587965369558,0.3579180011760382,0.6578631615753581,4878
HSD17B1,MASTL dependency strength vs dependency strength,1165,0.02694458449448706,0.35817157061484384,0.6579644790900541,4879
CALCOCO2,MASTL dependency strength vs dependency strength,1165,0.02694384398597285,0.3581847857657937,0.6579644790900541,4880
ZNF561,MASTL dependency strength vs dependency strength,1165,0.026934670150794482,0.3583485278801916,0.6579644790900541,4881
TMEM196,MASTL dependency strength vs dependency strength,1165,0.02692897832062438,0.3584501439551028,0.658006489287063,4882
FGFR1OP2,MASTL dependency strength vs dependency strength,1165,0.02692308275937281,0.3585554163157754,0.6580699111413258,4883
MMP26,MASTL dependency strength vs dependency strength,1165,0.026919221857796466,0.35862436789352925,0.6580699111413258,4884
DLX2,MASTL dependency strength vs dependency strength,1165,0.026917784497708475,0.35865003973621873,0.6580699111413258,4885
LRRC61,MASTL dependency strength vs dependency strength,1165,0.02691768929376234,0.35865174015862644,0.6580699111413258,4886
MEPCE,MASTL dependency strength vs dependency strength,1165,0.02691119731747137,0.35876770424902005,0.6580914366030644,4887
CEACAM8,MASTL dependency strength vs dependency strength,1165,0.026904696381842827,0.3588838519669138,0.658156685714674,4888
SNTG1,MASTL dependency strength vs dependency strength,1165,0.026900746664264657,0.3589544303649832,0.658156685714674,4889
MFSD12,MASTL dependency strength vs dependency strength,1165,0.02689674965573897,0.3590258626859751,0.658156685714674,4890
ALKAL2,MASTL dependency strength vs dependency strength,1165,0.02689519739634169,0.35905360621106835,0.658156685714674,4891
CENPW,MASTL dependency strength vs dependency strength,1165,0.026894102313624657,0.3590731794290249,0.658156685714674,4892
H2AC21,MASTL dependency strength vs dependency strength,1165,0.02689141013838511,0.3591213015022499,0.658156685714674,4893
CCDC32,MASTL dependency strength vs dependency strength,1165,0.026884841024458095,0.3592387400381041,0.658156685714674,4894
TMEM139,MASTL dependency strength vs dependency strength,1165,0.026874473384919204,0.35942413528584605,0.658156685714674,4895
LAMP3,MASTL dependency strength vs dependency strength,1165,0.026873124865177546,0.3594482540728135,0.658156685714674,4896
C12orf60,MASTL dependency strength vs dependency strength,1165,0.026863867412274894,0.35961385454286404,0.658156685714674,4897
OGN,MASTL dependency strength vs dependency strength,1165,0.02686379448414561,0.35961515929606075,0.658156685714674,4898
ADAM19,MASTL dependency strength vs dependency strength,1165,0.02685630077177419,0.35974924472781966,0.6582075939910039,4899
THOC5,MASTL dependency strength vs dependency strength,1165,0.02684732422361832,0.359909903903367,0.6583397229439536,4900
WNK1,MASTL dependency strength vs dependency strength,1165,0.026840647913838413,0.36002942337720784,0.6584401190370451,4901
TMPRSS9,MASTL dependency strength vs dependency strength,1165,0.026827284964701183,0.3602687219991204,0.6586307380327249,4902
OPRM1,MASTL dependency strength vs dependency strength,1165,0.026826367552214837,0.3602851543308518,0.6586307380327249,4903
YBEY,MASTL dependency strength vs dependency strength,1165,0.026809478820045248,0.3605877426011029,0.6589708438187141,4904
SEPHS2,MASTL dependency strength vs dependency strength,1165,0.026800831666349344,0.360742731627704,0.6591140563851975,4905
MMP16,MASTL dependency strength vs dependency strength,1165,0.026798125301066067,0.3607912482947234,0.6591220262531039,4906
SPATA19,MASTL dependency strength vs dependency strength,1165,0.026796314201563986,0.3608237179290707,0.6591220262531039,4907
PLCB1,MASTL dependency strength vs dependency strength,1165,0.026789554935189547,0.36094491512863675,0.6591875850044955,4908
MAN1A1,MASTL dependency strength vs dependency strength,1165,0.026787902130962046,0.3609745546574838,0.6591875850044955,4909
KANK1,MASTL dependency strength vs dependency strength,1165,0.026781772211899153,0.3610844950331625,0.6593183668595338,4910
CARM1,MASTL dependency strength vs dependency strength,1165,0.026774719028990868,0.36121102013537765,0.6594094217327077,4911
INSYN1,MASTL dependency strength vs dependency strength,1165,0.0267680151346416,0.36133130518193246,0.65955902115119,4912
THAP7,MASTL dependency strength vs dependency strength,1165,0.026763790823318572,0.361407113035383,0.6596274106366146,4913
KAT2A,MASTL dependency strength vs dependency strength,1165,0.026748315600770046,0.36168491044125706,0.6598481704275843,4914
SPHKAP,MASTL dependency strength vs dependency strength,1165,0.026744982478791503,0.36174476116815396,0.6598481704275843,4915
LIPF,MASTL dependency strength vs dependency strength,1165,0.02673937170811591,0.3618455241677875,0.6598481704275843,4916
RPE,MASTL dependency strength vs dependency strength,1165,0.026729872431321255,0.36201616031655526,0.6598481704275843,4917
NSA2,MASTL dependency strength vs dependency strength,1165,0.02672810283788104,0.3620479532057686,0.6598481704275843,4918
VPS41,MASTL dependency strength vs dependency strength,1165,0.026727199935378965,0.3620641756158189,0.6598481704275843,4919
KBTBD3,MASTL dependency strength vs dependency strength,1165,0.026727152535965262,0.3620650272515924,0.6598481704275843,4920
GPRIN2,MASTL dependency strength vs dependency strength,1165,0.02671920015268461,0.36220792723145306,0.6600386802340767,4921
THEM6,MASTL dependency strength vs dependency strength,1165,0.02670907653794571,0.362389894099391,0.6601826165181971,4922
GPRC6A,MASTL dependency strength vs dependency strength,1165,0.02670252824843328,0.36250762675176246,0.6601826165181971,4923
DYNC2LI1,MASTL dependency strength vs dependency strength,1165,0.026702273315205274,0.36251221071721124,0.6601826165181971,4924
ERAL1,MASTL dependency strength vs dependency strength,1165,0.026681774855652617,0.36288091305910825,0.6605653611542586,4925
IZUMO1,MASTL dependency strength vs dependency strength,1165,0.026678489361255345,0.3629400304870002,0.6606030770734608,4926
C8orf76,MASTL dependency strength vs dependency strength,1165,0.026670286082822514,0.3630876621714467,0.660678070470386,4927
SMCO2,MASTL dependency strength vs dependency strength,1165,0.026669096733694025,0.3631090696089395,0.660678070470386,4928
SLC38A11,MASTL dependency strength vs dependency strength,1165,0.02666294880491967,0.3632197405284149,0.6606927908702527,4929
GNAS,MASTL dependency strength vs dependency strength,1165,0.026656767152775256,0.36333103976643694,0.660708665700371,4930
CLEC10A,MASTL dependency strength vs dependency strength,1165,0.026656065128595918,0.3633436808992799,0.660708665700371,4931
TRAPPC1,MASTL dependency strength vs dependency strength,1165,0.02664992966091538,0.36345417207046415,0.6607659460085317,4932
HSPA12B,MASTL dependency strength vs dependency strength,1165,0.02664589520576935,0.3635268383916313,0.6607659460085317,4933
NIPAL2,MASTL dependency strength vs dependency strength,1165,0.026643771160072507,0.36356509914694346,0.6607659460085317,4934
KIFAP3,MASTL dependency strength vs dependency strength,1165,0.026643653450703155,0.3635672195371286,0.6607659460085317,4935
LRRC42,MASTL dependency strength vs dependency strength,1165,0.02663402873542635,0.3637406231429726,0.6608239569919228,4936
PPP1R3C,MASTL dependency strength vs dependency strength,1165,0.02662870755436166,0.3638365143316717,0.6609062815502144,4937
HIKESHI,MASTL dependency strength vs dependency strength,1165,0.02661800723246023,0.36402938897506265,0.660910133632759,4938
TCIM,MASTL dependency strength vs dependency strength,1165,0.026615802838078358,0.3640691313902381,0.660910133632759,4939
EVX2,MASTL dependency strength vs dependency strength,1165,0.02660753846421833,0.36421815161270243,0.6611108968500667,4940
SWAP70,MASTL dependency strength vs dependency strength,1165,0.02659960543230838,0.36436123301316026,0.6612155432455096,4941
FDX1,MASTL dependency strength vs dependency strength,1165,0.026596232789841943,0.3644220731465941,0.6612155432455096,4942
PLCB4,MASTL dependency strength vs dependency strength,1165,0.026595818973652346,0.3644295385406837,0.6612155432455096,4943
RNF19B,MASTL dependency strength vs dependency strength,1165,0.026589351999915238,0.3645462174938687,0.6612232669362544,4944
MRPL44,MASTL dependency strength vs dependency strength,1165,0.02658706240696204,0.36458753255971343,0.6612232669362544,4945
TAF5L,MASTL dependency strength vs dependency strength,1165,0.0265847842418301,0.36462864431394976,0.6612281223545052,4946
LCNL1,MASTL dependency strength vs dependency strength,1165,0.026564363651662853,0.36499728333971915,0.6615563082330137,4947
ONECUT2,MASTL dependency strength vs dependency strength,1165,0.026564290864651334,0.36499859772982,0.6615563082330137,4948
TGFBR3L,MASTL dependency strength vs dependency strength,1165,0.026561979307532728,0.36504034143548003,0.6615563082330137,4949
KLK8,MASTL dependency strength vs dependency strength,1165,0.02655689946966367,0.36513208714242,0.6616528783650931,4950
RIMBP2,MASTL dependency strength vs dependency strength,1165,0.0265435479420893,0.3653732943804727,0.6620202376536759,4951
PDE3A,MASTL dependency strength vs dependency strength,1165,0.026529753794130643,0.3656226022804871,0.6620801235185001,4952
TIMP4,MASTL dependency strength vs dependency strength,1165,0.02652974227779994,0.365622810464657,0.6620801235185001,4953
KLF5,MASTL dependency strength vs dependency strength,1165,0.026529672478336853,0.3656240722521021,0.6620801235185001,4954
AFMID,MASTL dependency strength vs dependency strength,1165,0.02652125084585235,0.36577633274586513,0.6621485981649379,4955
PCDHGC3,MASTL dependency strength vs dependency strength,1165,0.02651778149957394,0.365839068939239,0.6621485981649379,4956
PBX2,MASTL dependency strength vs dependency strength,1165,0.02648982983282669,0.36634476361434604,0.6625020852731376,4957
LATS1,MASTL dependency strength vs dependency strength,1165,0.02646714283364818,0.3667555311962979,0.662934861000431,4958
GPM6A,MASTL dependency strength vs dependency strength,1165,0.026459243230324295,0.36689862757880953,0.6629513723610935,4959
CTDSP1,MASTL dependency strength vs dependency strength,1165,0.02645764232433612,0.3669276312265945,0.6629513723610935,4960
ABHD5,MASTL dependency strength vs dependency strength,1165,0.02645072699738452,0.36705293275054446,0.6630384980092784,4961
NMUR2,MASTL dependency strength vs dependency strength,1165,0.026441444683840704,0.3672211644976682,0.663120736676289,4962
PUSL1,MASTL dependency strength vs dependency strength,1165,0.026441036126711347,0.3672285702496869,0.663120736676289,4963
POU2AF3,MASTL dependency strength vs dependency strength,1165,0.026435666075937357,0.3673259196564772,0.663120736676289,4964
GCA,MASTL dependency strength vs dependency strength,1165,0.02643516688548133,0.3673349699014867,0.663120736676289,4965
BUD13,MASTL dependency strength vs dependency strength,1165,0.026433330117891674,0.3673682714055865,0.663120736676289,4966
MYO1F,MASTL dependency strength vs dependency strength,1165,0.026413675528409387,0.3677247364208579,0.6633186804723029,4967
SAFB2,MASTL dependency strength vs dependency strength,1165,0.02641353994685887,0.36772719613951127,0.6633186804723029,4968
ACKR1,MASTL dependency strength vs dependency strength,1165,0.02641279076902081,0.3677407878982164,0.6633186804723029,4969
TOGARAM2,MASTL dependency strength vs dependency strength,1165,0.026412402912969934,0.36774782459572336,0.6633186804723029,4970
PPARGC1B,MASTL dependency strength vs dependency strength,1165,0.026406703534810737,0.36785123550201093,0.6633880691183461,4971
NDUFB5,MASTL dependency strength vs dependency strength,1165,0.026398399434587858,0.36800193948866095,0.6633880691183461,4972
NOMO2,MASTL dependency strength vs dependency strength,1165,0.026396267086601595,0.3680406438360721,0.6633880691183461,4973
BPGM,MASTL dependency strength vs dependency strength,1165,0.026395869400967793,0.368047862526543,0.6633880691183461,4974
H2AC17,MASTL dependency strength vs dependency strength,1165,0.026385354685241707,0.36823875495997205,0.6635910513291281,4975
NAT1,MASTL dependency strength vs dependency strength,1165,0.026383620316035146,0.368270247977655,0.6635910513291281,4976
SCARA5,MASTL dependency strength vs dependency strength,1165,0.02638283284036943,0.36828454766859536,0.6635910513291281,4977
RNF125,MASTL dependency strength vs dependency strength,1165,0.026365115997230047,0.368606357265821,0.6638748470169406,4978
KLHL30,MASTL dependency strength vs dependency strength,1165,0.026362702228558205,0.3686502145986939,0.6638748470169406,4979
MSRB1,MASTL dependency strength vs dependency strength,1165,0.02636234920986757,0.3686566290966708,0.6638748470169406,4980
ZNF23,MASTL dependency strength vs dependency strength,1165,0.0263590778800517,0.3687160738334975,0.6638748470169406,4981
FOXL2NB,MASTL dependency strength vs dependency strength,1165,0.026357009719166533,0.3687536583445406,0.6638748470169406,4982
HADHA,MASTL dependency strength vs dependency strength,1165,0.026354810538733803,0.36879362647392494,0.6638748470169406,4983
WFDC10A,MASTL dependency strength vs dependency strength,1165,0.026354092622119768,0.3688066745463752,0.6638748470169406,4984
DNAJA1,MASTL dependency strength vs dependency strength,1165,0.026343477087391775,0.3689996444483007,0.6638748470169406,4985
TOR4A,MASTL dependency strength vs dependency strength,1165,0.02634327839035849,0.3690032569741433,0.6638748470169406,4986
GALNT5,MASTL dependency strength vs dependency strength,1165,0.026342309285503917,0.36902087665792854,0.6638748470169406,4987
GMPR2,MASTL dependency strength vs dependency strength,1165,0.026339842336338563,0.36906573160783285,0.6638861194668711,4988
CPSF4,MASTL dependency strength vs dependency strength,1165,0.026333223337282427,0.3691860973420116,0.6639637903692209,4989
RALGAPA1,MASTL dependency strength vs dependency strength,1165,0.026324225276529865,0.3693497651324385,0.6640485949926969,4990
OPRL1,MASTL dependency strength vs dependency strength,1165,0.02632002149858311,0.3694262440522612,0.6640485949926969,4991
HOXB9,MASTL dependency strength vs dependency strength,1165,0.02630728128552461,0.3696580855472481,0.6643959155615187,4992
CAPS2,MASTL dependency strength vs dependency strength,1165,0.02630035883009717,0.3697840955879972,0.6645529698627289,4993
PPM1K,MASTL dependency strength vs dependency strength,1165,0.026296328791651054,0.36985746699484295,0.6646154023583956,4994
DRD2,MASTL dependency strength vs dependency strength,1165,0.026277617409495833,0.3701982472096356,0.6649270959670918,4995
YWHAB,MASTL dependency strength vs dependency strength,1165,0.026271509907104362,0.37030952197930317,0.6649270959670918,4996
TRIM58,MASTL dependency strength vs dependency strength,1165,0.026268970922032377,0.3703557867607869,0.6649270959670918,4997
RABL2B,MASTL dependency strength vs dependency strength,1165,0.026266805172060172,0.3703952533744681,0.6649270959670918,4998
TCEANC2,MASTL dependency strength vs dependency strength,1165,0.026265915474064865,0.3704114671593527,0.6649270959670918,4999
PLA2G4B,MASTL dependency strength vs dependency strength,1165,0.02626473941191993,0.37043290029706616,0.6649270959670918,5000
BACH2,MASTL dependency strength vs dependency strength,1165,0.026261027558807968,0.37050055198736426,0.6649270959670918,5001
DCT,MASTL dependency strength vs dependency strength,1165,0.0262564169278387,0.370584595340401,0.6649270959670918,5002
PREP,MASTL dependency strength vs dependency strength,1165,0.026235458115480715,0.3709667850782037,0.6651664342840141,5003
GPR37,MASTL dependency strength vs dependency strength,1165,0.026222131365909226,0.37120992906483247,0.665447079257203,5004
CRHR1,MASTL dependency strength vs dependency strength,1165,0.02621328896515857,0.371371311458893,0.6655124583870615,5005
KTN1,MASTL dependency strength vs dependency strength,1165,0.026206070036775483,0.3715030961340954,0.6655124583870615,5006
QTRT1,MASTL dependency strength vs dependency strength,1165,0.026202905027821986,0.37156088388263453,0.6655124583870615,5007
SS18L1,MASTL dependency strength vs dependency strength,1165,0.02619849463446147,0.37164141954476243,0.6655124583870615,5008
CCDC88C,MASTL dependency strength vs dependency strength,1165,0.026197378056649137,0.3716618104465424,0.6655124583870615,5009
RNASE7,MASTL dependency strength vs dependency strength,1165,0.026193550518413145,0.3717317140642328,0.6655124583870615,5010
SH3BP4,MASTL dependency strength vs dependency strength,1165,0.02619243588990193,0.37175207243040476,0.6655124583870615,5011
ATG16L1,MASTL dependency strength vs dependency strength,1165,0.02618038337223681,0.37197225226811753,0.665659876092469,5012
PIP4P1,MASTL dependency strength vs dependency strength,1165,0.026177524735459354,0.37202448674406924,0.665659876092469,5013
IRAK3,MASTL dependency strength vs dependency strength,1165,0.026176382933865733,0.37204535159708846,0.665659876092469,5014
ACTRT3,MASTL dependency strength vs dependency strength,1165,0.026173256979544784,0.3721024778180234,0.665659876092469,5015
SH2D3A,MASTL dependency strength vs dependency strength,1165,0.02616435149163949,0.37226525368790353,0.6658818282851625,5016
FAR2,MASTL dependency strength vs dependency strength,1165,0.026152265061874652,0.3724862417927622,0.6661747568936426,5017
ZBTB38,MASTL dependency strength vs dependency strength,1165,0.0261511594211086,0.3725064613646153,0.6661747568936426,5018
ZNF692,MASTL dependency strength vs dependency strength,1165,0.026127675081315364,0.3729360951847008,0.6668737741978581,5019
SERPINF1,MASTL dependency strength vs dependency strength,1165,0.026122855087439247,0.373024312369717,0.6669621980886107,5020
FAM170B,MASTL dependency strength vs dependency strength,1165,0.02611017666656231,0.3732564188061069,0.6672321819636039,5021
NOX1,MASTL dependency strength vs dependency strength,1165,0.026108251998422576,0.37329166190419016,0.6672321819636039,5022
BOLA3,MASTL dependency strength vs dependency strength,1165,0.026101998768606926,0.3734061806210675,0.6673675391029343,5023
SERPINI2,MASTL dependency strength vs dependency strength,1165,0.026096780215483065,0.3735017673796968,0.6674690356289918,5024
HYCC2,MASTL dependency strength vs dependency strength,1165,0.026084821236296577,0.37372087365680773,0.6677394070634471,5025
PTEN,MASTL dependency strength vs dependency strength,1165,0.026084285681961014,0.37373068766646894,0.6677394070634471,5026
TAPBPL,MASTL dependency strength vs dependency strength,1165,0.026080058614147528,0.37380815408827184,0.6677439894314304,5027
CTXN3,MASTL dependency strength vs dependency strength,1165,0.026076085225933902,0.3738809805541532,0.6677439894314304,5028
TDO2,MASTL dependency strength vs dependency strength,1165,0.026073933556840626,0.37392042119943464,0.6677439894314304,5029
ATP6V0E1,MASTL dependency strength vs dependency strength,1165,0.026067230120709585,0.3740433133803028,0.6677439894314304,5030
YME1L1,MASTL dependency strength vs dependency strength,1165,0.026062972210894955,0.3741213853830248,0.6677439894314304,5031
DPF2,MASTL dependency strength vs dependency strength,1165,0.026051132697513184,0.3743385247408063,0.6680622385519535,5032
METTL25,MASTL dependency strength vs dependency strength,1165,0.026041463821638685,0.37451591184373656,0.6681937439873842,5033
NLRP5,MASTL dependency strength vs dependency strength,1165,0.02604087384907038,0.3745267372767974,0.6681937439873842,5034
ZNF280B,MASTL dependency strength vs dependency strength,1165,0.02603722088283974,0.37459377001973604,0.6682404831418021,5035
IVD,MASTL dependency strength vs dependency strength,1165,0.02602567745174967,0.37480564323619303,0.6684798140405831,5036
DPEP2,MASTL dependency strength vs dependency strength,1165,0.026011925116062432,0.3750581562067757,0.6687222012002662,5037
FAM167B,MASTL dependency strength vs dependency strength,1165,0.026005461747794924,0.37517686934846317,0.6687626537600346,5038
NEUROG2,MASTL dependency strength vs dependency strength,1165,0.026003296323922762,0.37521664702664487,0.6687626537600346,5039
